fdc_id,name,category,source,calories,protein,carbs,fat,fiber,sugar,sodium,calcium,iron
172062,"McDONALD'S, Strawberry Sundae",Fast Foods,SR Legacy,659.0,3.19,28.1,3.95,0.0,0.0,47.0,110.0,0.1
172036,"Fast foods, sundae, strawberry",Fast Foods,SR Legacy,175.0,4.09,29.2,5.13,0.0,0.0,60.0,105.0,0.21
171301,"Kefir, lowfat, strawberry, LIFEWAY",Dairy and Egg Products,SR Legacy,261.0,3.39,10.2,0.9,0.0,0.0,37.0,119.0,0.04
175228,SILK Strawberry soy yogurt,Legumes and Legume Products,SR Legacy,393.0,2.35,18.2,1.18,0.6,0.0,15.0,176.0,0.64
168174,"Strawberries, frozen, sweetened, sliced",Fruits and Fruit Juices,SR Legacy,96.0,0.53,25.9,0.13,1.9,0.0,3.0,11.0,0.59
171300,"Yogurt, Greek, strawberry, lowfat",Dairy and Egg Products,SR Legacy,439.0,8.17,12.3,2.57,1.0,0.0,33.0,88.0,0.07
330415,"Yogurt, Greek, strawberry, nonfat",Dairy and Egg Products,Foundation,347.0,8.06,12.2,0.15,0.6,0.0,32.0,97.0,0.09
170901,"Yogurt, Greek, strawberry, nonfat",Dairy and Egg Products,SR Legacy,342.0,8.05,12.1,0.15,0.6,0.0,33.0,97.0,0.09
174111,"Beverages, Kiwi Strawberry Juice Drink",Beverages,SR Legacy,47.0,0.0,12.3,0.0,0.0,0.0,11.0,0.0,0.15
175102,"Beverages, shake, fast food, strawberry",Beverages,SR Legacy,113.0,3.4,18.9,2.8,0.4,0.0,83.0,113.0,0.11
167583,"Candies, TWIZZLERS Strawberry Twists Candy",Sweets,SR Legacy,1460.0,2.56,79.2,2.32,0.0,0.0,287.0,0.0,0.51
174869,"Strawberry-flavor beverage mix, powder",Beverages,SR Legacy,1630.0,0.1,99.1,0.2,0.0,0.0,38.0,4.0,0.44
171297,"Yogurt, Greek, strawberry, DANNON OIKOS",Dairy and Egg Products,SR Legacy,106.0,8.25,11.7,2.92,1.0,0.0,34.0,86.0,0.07
175076,"Archway Home Style Cookies, Strawberry Filled",Baked Products,SR Legacy,1680.0,4.35,65.9,13.3,2.2,0.0,377.0,20.0,2.32
171299,"Yogurt, Greek, nonfat, strawberry, DANNON OIKOS",Dairy and Egg Products,SR Legacy,84.0,8.03,12.5,0.22,0.4,0.0,33.0,94.0,0.06
171931,"Beverages, V8 SPLASH Juice Drinks, Strawberry Kiwi",Beverages,SR Legacy,121.0,0.0,7.41,0.0,0.0,0.0,21.0,0.0,0.0
168172,"Strawberries, canned, heavy syrup pack, solids and liquids",Fruits and Fruit Juices,SR Legacy,92.0,0.56,23.5,0.26,1.7,0.0,4.0,13.0,0.49
170912,"Yogurt, Greek, 2% fat, strawberry banana, CHOBANI",Dairy and Egg Products,SR Legacy,88.0,8.0,10.2,1.71,0.7,0.0,32.0,88.0,0.2
170915,"Yogurt, Greek, nonfat, Fruit on Bottom, Strawberry, CHOBANI",Dairy and Egg Products,SR Legacy,79.0,7.28,11.9,0.23,0.4,0.0,31.0,93.0,0.15
174164,"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi",Beverages,SR Legacy,4.0,0.0,1.26,0.0,0.0,0.0,13.0,8.0,0.3
170664,"Ice creams, BREYERS, No Sugar Added, Vanilla Chocolate Strawberry",Sweets,SR Legacy,600.0,3.71,21.7,6.26,0.7,0.0,68.0,132.0,0.27
175035,"Toaster pastries, fruit (includes apple, blueberry, cherry, strawberry)",Baked Products,SR Legacy,388.0,4.2,70.3,9.95,1.0,0.0,334.0,16.0,5.51
174137,"Beverages, OCEAN SPRAY, White Cranberry Strawberry Flavored Juice Drink",Beverages,SR Legacy,204.0,0.22,12.0,0.01,0.6,0.0,3.0,4.0,0.04
174870,"Beverages, Strawberry-flavor beverage mix, powder, prepared with whole milk",Beverages,SR Legacy,88.0,3.0,12.3,3.1,0.0,0.0,48.0,110.0,0.08
172825,"Danish pastry, fruit, unenriched (includes apple, cinnamon, raisin, strawberry)",Baked Products,SR Legacy,371.0,5.4,47.8,18.5,1.9,0.0,354.0,46.0,0.75
170662,"Ice creams, BREYERS, All Natural Light Vanilla Chocolate Strawberry",Sweets,SR Legacy,673.0,4.69,26.1,4.35,0.4,0.0,69.0,158.0,0.31
169635,"Snacks, SUNKIST, SUNKIST Fruit Roll, strawberry, with vitamins A, C, and E",Snacks,SR Legacy,342.0,0.6,82.7,1.0,7.7,0.0,111.0,0.0,0.0
168173,"Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",Fruits and Fruit Juices,SR Legacy,35.0,0.43,9.13,0.11,2.1,0.0,2.0,16.0,0.75
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",Baked Products,SR Legacy,385.0,4.01,71.8,9.02,1.8,0.0,311.0,12.0,4.35
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",Baked Products,SR Legacy,1710.0,4.7,72.7,11.0,1.0,0.0,354.0,11.0,3.92
170775,"Fast foods, strawberry banana smoothie made with ice and low-fat yogurt",Fast Foods,SR Legacy,272.0,0.86,15.0,0.14,0.9,0.0,14.0,20.0,0.14
172755,"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)",Baked Products,SR Legacy,371.0,5.4,47.8,18.5,1.9,0.0,445.0,46.0,1.77
167765,"Watermelon, raw",Fruits and Fruit Juices,SR Legacy,127.0,0.61,7.55,0.15,0.4,0.0,1.0,7.0,0.24
169407,"Seeds, watermelon seed kernels, dried",Nut and Seed Products,SR Legacy,557.0,28.3,15.3,47.4,0.0,0.0,99.0,54.0,7.28
169910,"Mangos, raw",Fruits and Fruit Juices,SR Legacy,250.0,0.82,15.0,0.38,1.6,0.0,1.0,11.0,0.16
167785,"Mango nectar, canned",Fruits and Fruit Juices,SR Legacy,212.0,0.11,13.1,0.06,0.3,0.0,5.0,17.0,0.36
169091,"Mango, dried, sweetened",Fruits and Fruit Juices,SR Legacy,319.0,2.45,78.6,1.18,2.4,0.0,162.0,0.0,0.23
171341,"Babyfood, fruit dessert, mango with tapioca",Baby Foods,SR Legacy,293.0,0.3,19.0,0.2,1.1,0.0,4.0,8.0,0.2
173186,"Beverages, V8 SPLASH Smoothies, Peach Mango",Beverages,SR Legacy,154.0,1.22,7.76,0.0,0.0,0.0,29.0,41.0,0.15
172199,"Yogurt, Greek, 2% fat, mango, CHOBANI",Dairy and Egg Products,SR Legacy,390.0,7.64,11.8,1.69,0.5,0.0,30.0,89.0,0.03
172254,"Babyfood, GERBER, 3rd Foods, apple, mango and kiwi",Baby Foods,SR Legacy,48.0,0.47,12.9,0.0,2.0,0.0,2.0,9.0,0.17
174165,"Beverages, V8 SPLASH Juice Drinks, Mango Peach",Beverages,SR Legacy,138.0,0.0,8.23,0.0,0.0,0.0,16.0,0.0,0.0
171933,"Beverages, V8 V-FUSION Juices, Peach Mango",Beverages,SR Legacy,204.0,0.41,11.4,0.0,0.0,0.0,28.0,8.0,0.15
167795,"Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO",Fruits and Fruit Juices,SR Legacy,63.0,0.42,15.0,0.0,0.0,0.0,4.0,8.0,0.15
173173,"Beverages, FUZE, orange mango, fortified with vitamins A, C, E, B6",Beverages,SR Legacy,159.0,0.68,9.2,0.06,0.2,0.0,10.0,9.0,0.1
174980,"Crackers, milk",Baked Products,SR Legacy,446.0,7.6,71.7,13.8,3.4,0.0,687.0,172.0,3.58
167686,"Milk dessert, frozen, milk-fat free, chocolate",Sweets,SR Legacy,699.0,4.3,37.7,1.0,0.0,0.0,97.0,154.0,0.04
173459,"Protein supplement, milk based, Muscle Milk, powder",Dairy and Egg Products,SR Legacy,1720.0,45.7,18.5,17.1,7.1,0.0,329.0,500.0,8.57
171942,"Beverages, rice milk, unsweetened",Beverages,SR Legacy,47.0,0.28,9.17,0.97,0.3,0.0,39.0,118.0,0.2
167587,"Candies, milk chocolate",Sweets,SR Legacy,2240.0,7.65,59.4,29.7,3.4,0.0,79.0,189.0,2.35
174650,Milk and cereal bar,Snacks,SR Legacy,413.0,6.47,72.0,11.0,0.4,0.0,319.0,410.0,5.99
171274,"Milk, buttermilk, dried",Dairy and Egg Products,SR Legacy,1620.0,34.3,49.0,5.78,0.0,0.0,517.0,1180.0,0.3
170882,"Milk, sheep, fluid",Dairy and Egg Products,SR Legacy,108.0,5.98,5.36,7.0,0.0,0.0,44.0,193.0,0.1
170890,"Milk dessert bar, frozen, made from lowfat milk",Dairy and Egg Products,SR Legacy,615.0,4.41,32.0,1.47,6.6,0.0,92.0,184.0,0.53
173460,"Protein supplement, milk based, Muscle Milk Light, powder",Dairy and Egg Products,SR Legacy,396.0,50.0,22.0,12.0,2.0,0.0,250.0,1200.0,12.0
168754,"Candies, milk chocolate, with almonds",Sweets,SR Legacy,526.0,9.0,53.4,34.4,6.2,0.0,74.0,224.0,1.63
170845,"Cheese, mozzarella, whole milk",Dairy and Egg Products,SR Legacy,299.0,22.2,2.4,22.1,0.0,0.0,486.0,505.0,0.44
746766,"Cheese, ricotta, whole milk",Dairy and Egg Products,Foundation,157.0,7.81,6.86,11.0,0.0,0.0,105.0,224.0,0.1
170851,"Cheese, ricotta, whole milk",Dairy and Egg Products,SR Legacy,150.0,7.54,7.27,10.2,0.0,0.0,110.0,206.0,0.13
170883,"Milk shakes, thick chocolate",Dairy and Egg Products,SR Legacy,119.0,3.05,21.2,2.7,0.3,0.0,111.0,132.0,0.31
170884,"Milk shakes, thick vanilla",Dairy and Egg Products,SR Legacy,112.0,3.86,17.8,3.03,0.0,0.0,95.0,146.0,0.1
172225,"Milk, buttermilk, fluid, whole",Dairy and Egg Products,SR Legacy,62.0,3.21,4.88,3.31,0.0,0.0,105.0,115.0,0.03
171275,"Milk, canned, condensed, sweetened",Dairy and Egg Products,SR Legacy,321.0,7.91,54.4,8.7,0.0,0.0,127.0,284.0,0.19
167730,"Milk, imitation, non-soy",Dairy and Egg Products,SR Legacy,46.0,1.6,5.3,2.0,0.0,0.0,55.0,82.0,0.1
171280,"Milk, indian buffalo, fluid",Dairy and Egg Products,SR Legacy,97.0,3.75,5.18,6.89,0.0,0.0,52.0,169.0,0.12
170875,"Milk, low sodium, fluid",Dairy and Egg Products,SR Legacy,61.0,3.1,4.46,3.46,0.0,0.0,3.0,101.0,0.05
167946,"SCHIFF,TIGER'S MILK BAR",Sweets,SR Legacy,387.0,16.8,56.5,14.3,2.3,0.0,168.0,429.0,10.3
172208,"Yogurt, chocolate, nonfat milk",Dairy and Egg Products,SR Legacy,469.0,3.53,23.5,0.0,1.2,0.0,135.0,88.0,0.42
170887,"Yogurt, plain, skim milk",Dairy and Egg Products,SR Legacy,233.0,5.73,7.68,0.18,0.0,0.0,77.0,199.0,0.09
171284,"Yogurt, plain, whole milk",Dairy and Egg Products,SR Legacy,257.0,3.47,4.66,3.25,0.0,0.0,46.0,121.0,0.05
168554,"Potatoes, mashed, prepared from granules, without milk, whole milk and margarine",Vegetables and Vegetable Products,SR Legacy,108.0,2.05,14.4,4.93,2.2,0.0,263.0,35.0,0.19
168001,"Candies, milk chocolate coated peanuts",Sweets,SR Legacy,519.0,13.1,49.7,33.5,4.7,0.0,41.0,104.0,1.31
169576,"Candies, milk chocolate coated raisins",Sweets,SR Legacy,1630.0,4.1,68.4,14.8,3.1,0.0,36.0,86.0,1.71
168755,"Candies, milk chocolate, with rice cereal",Sweets,SR Legacy,511.0,7.64,59.7,29.4,3.3,0.0,86.0,187.0,2.65
168765,"Candies, ROLO Caramels in Milk Chocolate",Sweets,SR Legacy,1980.0,5.08,68.0,20.9,0.9,0.0,188.0,145.0,0.42
167984,"Candies, SYMPHONY Milk Chocolate Bar",Sweets,SR Legacy,2220.0,8.51,58.0,30.6,1.7,0.0,101.0,251.0,0.91
170847,"Cheese, mozzarella, part skim milk",Dairy and Egg Products,SR Legacy,1060.0,24.3,2.77,15.9,0.0,0.0,619.0,782.0,0.22
171248,"Cheese, ricotta, part skim milk",Dairy and Egg Products,SR Legacy,138.0,11.4,5.14,7.91,0.0,0.0,99.0,272.0,0.44
170874,"Milk, buttermilk, fluid, cultured, lowfat",Dairy and Egg Products,SR Legacy,40.0,3.31,4.79,1.07,0.0,0.0,148.0,116.0,0.05
172194,"Milk, canned, evaporated, with added vitamin A",Dairy and Egg Products,SR Legacy,562.0,6.81,10.0,7.56,0.0,0.0,106.0,261.0,0.19
170910,"Milk, chocolate, lowfat, reduced sugar",Dairy and Egg Products,SR Legacy,237.0,3.43,7.68,1.04,0.0,0.0,66.0,122.0,0.16
171273,"Milk, dry, nonfat, calcium reduced",Dairy and Egg Products,SR Legacy,354.0,35.5,51.8,0.2,0.0,0.0,2280.0,280.0,0.32
171266,"Milk, producer, fluid, 3.7% milkfat",Dairy and Egg Products,SR Legacy,64.0,3.28,4.65,3.66,0.0,0.0,49.0,119.0,0.05
170905,"Yogurt, Greek, fruit, whole milk",Dairy and Egg Products,SR Legacy,441.0,7.33,12.3,3.0,0.0,0.0,37.0,100.0,0.0
171304,"Yogurt, Greek, plain, whole milk",Dairy and Egg Products,SR Legacy,406.0,9.0,3.98,5.0,0.0,0.0,35.0,100.0,0.0
174160,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",Beverages,SR Legacy,89.0,3.27,11.9,3.17,0.4,0.0,50.0,141.0,0.03
170873,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",Dairy and Egg Products,SR Legacy,43.0,3.48,4.97,0.97,0.0,0.0,52.0,128.0,0.05
170446,"Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and butter added",Vegetables and Vegetable Products,SR Legacy,97.0,1.77,10.9,5.13,0.8,0.0,164.0,32.0,0.16
168104,"Frozen yogurts, chocolate",Sweets,SR Legacy,547.0,3.0,21.6,3.6,2.3,0.0,63.0,100.0,0.46
168133,"Babyfood, dessert, peach yogurt",Baby Foods,SR Legacy,77.0,0.9,17.6,0.18,0.4,0.0,14.0,27.0,0.4
167569,"Candies, confectioner's coating, yogurt",Sweets,SR Legacy,522.0,5.87,63.9,27.0,0.0,0.0,88.0,205.0,0.14
173781,SILK Blueberry soy yogurt,Legumes and Legume Products,SR Legacy,368.0,2.35,17.1,1.18,0.6,0.0,15.0,176.0,0.64
173779,SILK Peach soy yogurt,Legumes and Legume Products,SR Legacy,393.0,2.35,18.8,1.18,0.6,0.0,15.0,176.0,0.64
175227,SILK Plain soy yogurt,Legumes and Legume Products,SR Legacy,276.0,2.64,9.69,1.76,0.4,0.0,13.0,132.0,0.0
173778,SILK Raspberry soy yogurt,Legumes and Legume Products,SR Legacy,368.0,2.35,17.6,1.18,0.6,0.0,15.0,176.0,0.64
169898,"Yogurt, fruit variety, nonfat",Dairy and Egg Products,SR Legacy,399.0,4.4,19.0,0.2,0.0,0.0,58.0,152.0,0.07
170914,"Yogurt, Greek, Blueberry, CHOBANI",Dairy and Egg Products,SR Legacy,343.0,7.23,12.8,0.24,0.5,0.0,32.0,90.0,0.15
170903,"Yogurt, Greek, plain, lowfat",Dairy and Egg Products,SR Legacy,305.0,9.95,3.94,1.92,0.0,0.0,34.0,115.0,0.04
330137,"Yogurt, Greek, plain, nonfat",Dairy and Egg Products,Foundation,61.0,10.3,3.64,0.37,0.0,0.0,36.0,111.0,0.07
170907,"Yogurt, Greek, vanilla, lowfat",Dairy and Egg Products,SR Legacy,95.0,8.64,9.54,2.5,0.0,0.0,40.0,100.0,0.04
170902,"Yogurt, Greek, vanilla, nonfat",Dairy and Egg Products,SR Legacy,78.0,8.64,10.4,0.18,0.5,0.0,34.0,99.0,0.04
170886,"Yogurt, plain, low fat",Dairy and Egg Products,SR Legacy,63.0,5.25,7.04,1.55,0.0,0.0,70.0,183.0,0.08
170888,"Yogurt, vanilla, low fat.",Dairy and Egg Products,SR Legacy,85.0,4.93,13.8,1.25,0.0,0.0,66.0,171.0,0.07
170906,"Yogurt, vanilla, non-fat",Dairy and Egg Products,SR Legacy,78.0,2.94,17.0,0.0,0.0,0.0,47.0,118.0,0.0
168134,"Babyfood, dessert, blueberry yogurt, strained",Baby Foods,SR Legacy,77.0,0.5,17.0,0.7,0.4,0.0,14.0,25.0,0.2
167726,"Babyfood, mixed fruit yogurt, strained",Baby Foods,SR Legacy,315.0,0.8,16.2,0.8,0.4,0.0,16.0,28.0,0.2
168848,"Frozen yogurts, chocolate, soft-serve",Sweets,SR Legacy,160.0,4.0,24.9,6.0,2.2,0.0,98.0,147.0,1.25
168815,"Frozen yogurts, vanilla, soft-serve",Sweets,SR Legacy,159.0,4.0,24.2,5.6,0.0,0.0,87.0,143.0,0.3
172075,"McDONALD'S, Fruit 'n Yogurt Parfait",Fast Foods,SR Legacy,439.0,2.73,20.7,1.3,1.0,0.0,58.0,86.0,0.45
175229,SILK Key Lime soy yogurt,Legumes and Legume Products,SR Legacy,368.0,2.35,17.6,1.18,0.6,0.0,15.0,176.0,0.64
170355,"Yogurt parfait, lowfat, with fruit and granola",Fast Foods,SR Legacy,84.0,3.36,15.9,1.01,1.1,0.0,49.0,105.0,0.49
171311,"Yogurt, Greek, nonfat, peach, CHOBANI",Dairy and Egg Products,SR Legacy,333.0,7.76,11.9,0.11,0.7,0.0,32.0,89.0,0.03
171312,"Yogurt, Greek, nonfat, plain, CHOBANI",Dairy and Egg Products,SR Legacy,54.0,9.53,3.43,0.24,0.2,0.0,37.0,112.0,0.03
171313,"Yogurt, Greek, nonfat, raspberry, CHOBANI",Dairy and Egg Products,SR Legacy,337.0,7.65,12.0,0.22,0.5,0.0,30.0,98.0,0.03
171296,"Yogurt, Greek, nonfat, vanilla, CHOBANI",Dairy and Egg Products,SR Legacy,295.0,9.07,8.09,0.22,0.3,0.0,36.0,106.0,0.05
171309,"Yogurt, Greek, whole, plain, CHOBANI",Dairy and Egg Products,SR Legacy,343.0,8.24,3.24,4.01,0.8,0.0,35.0,111.0,0.03
173520,"Babyfood, snack, GERBER, GRADUATES, YOGURT MELTS",Baby Foods,SR Legacy,380.0,14.3,71.8,4.0,2.3,0.0,286.0,457.0,0.0
168105,"Frozen yogurts, flavors other than chocolate",Sweets,SR Legacy,531.0,3.0,21.6,3.6,0.0,0.0,63.0,100.0,0.46
175225,SILK Vanilla soy yogurt (family size),Legumes and Legume Products,SR Legacy,331.0,2.64,13.7,1.76,0.4,0.0,13.0,132.0,0.48
328637,"Cheese, cheddar",Dairy and Egg Products,Foundation,1710.0,23.3,2.44,34.0,0.0,0.0,654.0,707.0,0.16
169901,"Cheese, american cheddar, imitation",Dairy and Egg Products,SR Legacy,239.0,16.7,11.6,14.0,0.0,0.0,1340.0,562.0,0.33
170899,"Cheese, cheddar, sharp, sliced",Dairy and Egg Products,SR Legacy,410.0,24.2,2.13,33.8,0.0,0.0,644.0,711.0,0.16
171295,"Cheese, cheddar, nonfat or fat free",Dairy and Egg Products,SR Legacy,657.0,32.1,7.14,0.0,0.0,0.0,1000.0,893.0,0.0
173439,"Cheese, low fat, cheddar or colby",Dairy and Egg Products,SR Legacy,173.0,24.4,1.91,7.0,0.0,0.0,873.0,415.0,0.42
173440,"Cheese, low-sodium, cheddar or colby",Dairy and Egg Products,SR Legacy,1670.0,24.4,1.91,32.6,0.0,0.0,21.0,703.0,0.72
170896,"Cheese spread, American or Cheddar cheese base, reduced fat",Dairy and Egg Products,SR Legacy,738.0,13.4,10.7,8.88,0.0,0.0,1100.0,557.0,0.36
168089,"Imitation cheese, american or cheddar, low cholesterol",Dairy and Egg Products,SR Legacy,1630.0,25.0,1.0,32.0,0.0,0.0,670.0,705.0,0.7
172955,"Sausage, pork and beef, with cheddar cheese, smoked",Sausages and Luncheon Meats,SR Legacy,296.0,12.9,2.13,25.8,0.0,0.0,848.0,57.0,0.73
168121,"Cheese, pasteurized process, cheddar or American, low sodium",Dairy and Egg Products,SR Legacy,1570.0,22.2,1.6,31.2,0.0,0.0,7.0,616.0,0.39
174599,"Sausage, summer, pork and beef, sticks, with cheddar cheese",Sausages and Luncheon Meats,SR Legacy,426.0,19.4,1.82,37.9,0.2,0.0,1480.0,81.0,2.26
173414,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",Dairy and Egg Products,SR Legacy,1680.0,22.9,3.37,33.3,0.0,0.0,653.0,710.0,0.14
173898,"Cereals, QUAKER, corn grits, instant, cheddar cheese flavor, dry",Breakfast Cereals,SR Legacy,1520.0,8.98,73.0,5.46,4.2,0.0,1640.0,418.0,30.4
167964,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",Snacks,SR Legacy,463.0,9.85,66.5,16.9,3.6,0.0,1120.0,197.0,0.92
171292,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",Dairy and Egg Products,SR Legacy,316.0,27.4,2.67,20.4,0.0,0.0,628.0,761.0,0.12
172108,"LEAN POCKETS, Ham N Cheddar","Meals, Entrees, and Side Dishes",SR Legacy,962.0,10.3,32.5,6.53,1.7,0.0,423.0,196.0,2.15
169081,"Cheese spread, cream cheese base",Dairy and Egg Products,SR Legacy,1230.0,7.1,3.5,28.6,0.0,0.0,436.0,71.0,1.13
167944,"Bread, cheese",Baked Products,SR Legacy,408.0,10.4,44.8,20.8,2.1,0.0,750.0,90.0,2.49
172175,"Cheese, blue",Dairy and Egg Products,SR Legacy,1480.0,21.4,2.34,28.7,0.0,0.0,1150.0,528.0,0.31
172176,"Cheese, brick",Dairy and Egg Products,SR Legacy,371.0,23.2,2.79,29.7,0.0,0.0,560.0,674.0,0.43
172177,"Cheese, brie",Dairy and Egg Products,SR Legacy,1400.0,20.8,0.45,27.7,0.0,0.0,629.0,184.0,0.5
172178,"Cheese, camembert",Dairy and Egg Products,SR Legacy,300.0,19.8,0.46,24.3,0.0,0.0,842.0,388.0,0.33
173413,"Cheese, caraway",Dairy and Egg Products,SR Legacy,376.0,25.2,3.06,29.2,0.0,0.0,690.0,673.0,0.64
173415,"Cheese, cheshire",Dairy and Egg Products,SR Legacy,387.0,23.4,4.78,30.6,0.0,0.0,700.0,643.0,0.21
173416,"Cheese, colby",Dairy and Egg Products,SR Legacy,1650.0,23.8,2.57,32.1,0.0,0.0,604.0,685.0,0.76
173418,"Cheese, cream",Dairy and Egg Products,SR Legacy,350.0,6.15,5.52,34.4,0.0,0.0,314.0,97.0,0.11
173419,"Cheese, edam",Dairy and Egg Products,SR Legacy,357.0,25.0,1.43,28.6,0.0,0.0,973.0,731.0,0.44
173420,"Cheese, feta",Dairy and Egg Products,SR Legacy,1110.0,14.2,3.88,21.5,0.0,0.0,1140.0,493.0,0.65
170843,"Cheese, fontina",Dairy and Egg Products,SR Legacy,389.0,25.6,1.55,31.1,0.0,0.0,800.0,550.0,0.23
171240,"Cheese, gjetost",Dairy and Egg Products,SR Legacy,466.0,9.65,42.6,29.5,0.0,0.0,600.0,400.0,0.52
171241,"Cheese, gouda",Dairy and Egg Products,SR Legacy,1490.0,24.9,2.22,27.4,0.0,0.0,819.0,700.0,0.24
171242,"Cheese, gruyere",Dairy and Egg Products,SR Legacy,413.0,29.8,0.36,32.3,0.0,0.0,714.0,1010.0,0.17
171243,"Cheese, limburger",Dairy and Egg Products,SR Legacy,1370.0,20.0,0.49,27.2,0.0,0.0,800.0,497.0,0.13
170844,"Cheese, monterey",Dairy and Egg Products,SR Legacy,373.0,24.5,0.68,30.3,0.0,0.0,600.0,746.0,0.72
171245,"Cheese, muenster",Dairy and Egg Products,SR Legacy,1540.0,23.4,1.12,30.0,0.0,0.0,628.0,717.0,0.41
171246,"Cheese, neufchatel",Dairy and Egg Products,SR Legacy,253.0,9.15,3.59,22.8,0.0,0.0,334.0,117.0,0.13
170850,"Cheese, provolone",Dairy and Egg Products,SR Legacy,1470.0,25.6,2.14,26.6,0.0,0.0,727.0,756.0,0.52
171249,"Cheese, romano",Dairy and Egg Products,SR Legacy,387.0,31.8,3.63,26.9,0.0,0.0,1430.0,1060.0,0.77
171250,"Cheese, roquefort",Dairy and Egg Products,SR Legacy,369.0,21.5,2.0,30.6,0.0,0.0,1810.0,662.0,0.56
746767,"Cheese, swiss",Dairy and Egg Products,Foundation,1640.0,27.0,1.44,31.0,0.0,0.0,185.0,890.0,0.13
171251,"Cheese, swiss",Dairy and Egg Products,SR Legacy,1640.0,27.0,1.44,31.0,0.0,0.0,187.0,890.0,0.13
170852,"Cheese, tilsit",Dairy and Egg Products,SR Legacy,340.0,24.4,1.88,26.0,0.0,0.0,753.0,700.0,0.23
174989,"Croissants, cheese",Baked Products,SR Legacy,414.0,9.2,47.0,20.9,2.6,0.0,361.0,53.0,2.15
167925,"Crackers, cheese, sandwich-type with cheese filling",Baked Products,SR Legacy,490.0,8.92,58.8,24.4,1.9,0.0,878.0,89.0,2.13
168005,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",Baked Products,SR Legacy,457.0,11.7,66.2,16.1,0.0,0.0,874.0,114.0,4.26
169770,"Macaroni and cheese, box mix with cheese sauce, prepared","Meals, Entrees, and Side Dishes",SR Legacy,686.0,6.68,23.1,4.99,1.2,0.0,460.0,85.0,1.17
169769,"Macaroni and cheese, box mix with cheese sauce, unprepared","Meals, Entrees, and Side Dishes",SR Legacy,334.0,12.7,46.7,10.7,1.8,0.0,766.0,145.0,2.07
174789,"Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, Harvest Cheddar flavor",Snacks,SR Legacy,2060.0,8.08,64.7,22.2,8.1,0.0,705.0,41.0,1.41
172699,"Cake, coffeecake, cheese",Baked Products,SR Legacy,339.0,7.0,44.3,15.2,1.0,0.0,339.0,59.0,0.64
170864,"Yogurt, Greek, 2% fat, apricot, CHOBANI",Dairy and Egg Products,SR Legacy,388.0,7.22,12.2,1.71,0.6,0.0,40.0,87.0,0.03
170909,"Yogurt, Greek, 2% fat, pineapple, CHOBANI",Dairy and Egg Products,SR Legacy,392.0,7.05,12.3,1.82,0.7,0.0,33.0,92.0,0.03
171310,"Yogurt, Greek, nonfat, lemon blend, CHOBANI",Dairy and Egg Products,SR Legacy,78.0,8.62,10.7,0.15,0.5,0.0,44.0,96.0,0.03
171298,"Yogurt, Greek, nonfat, vanilla, DANNON OIKOS",Dairy and Egg Products,SR Legacy,354.0,8.12,12.7,0.14,0.5,0.0,32.0,89.0,0.04
171260,"Yogurt, Greek, 2%fat, coconut blend, CHOBANI",Dairy and Egg Products,SR Legacy,92.0,8.11,11.0,1.71,0.5,0.0,33.0,93.0,0.03
170916,"Yogurt, Greek, nonfat, Fruit on Bottom, Blackberry, CHOBANI",Dairy and Egg Products,SR Legacy,398.0,7.54,15.4,0.37,0.4,0.0,0.0,94.0,0.0
170913,"Yogurt, Greek, nonfat, Fruit on Bottom, Pomegranate, CHOBANI",Dairy and Egg Products,SR Legacy,80.0,7.45,12.1,0.18,0.8,0.0,31.0,93.0,0.15
173434,"Yogurt, Greek, 2% fat, key lime blend, CHOBANI",Dairy and Egg Products,SR Legacy,92.0,7.75,11.9,1.47,0.5,0.0,40.0,92.0,0.03
170891,"Yogurt, Greek, 2% fat,mixed berry blend, CHOBANI",Dairy and Egg Products,SR Legacy,93.0,8.26,10.9,1.83,0.6,0.0,41.0,94.0,0.03
170894,"Yogurt, Greek, plain, nonfat (Includes foods for USDA's Food Distribution Program)",Dairy and Egg Products,SR Legacy,59.0,10.2,3.6,0.39,0.0,0.0,36.0,110.0,0.07
171578,"SMART SOUP, Greek Minestrone","Soups, Sauces, and Gravies",SR Legacy,40.0,1.7,8.4,0.53,2.7,0.0,138.0,21.0,1.0
167737,"Oil, corn, peanut, and olive",Fats and Oils,SR Legacy,884.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.13
